"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"AT000000","COCO2","UVAP","SEED",857.96949,843.178335,846.692957,830.369301,837.106705,879.023481,859.046759,865.925129,885.541488,926.544423,968.201754,1001.069671,991.157954,973.712446,990.574246,978.195119,951.322158,978.025035,966.548944,972.435332,987.651615,1000,1005.511751,1046.54207,1159.029254,1193.811842,1143.825361
"AT000000","COCO2","UVAP","SERI",704.636472,711.239826,706.472463,704.677741,711.06629,728.707682,650.184729,683.375846,705.740824,752.77106,758.497053,798.059127,813.05682,811.471933,819.516838,842.636119,871.094133,911.542303,896.108749,921.939563,945.104274,1000,1067.589449,1122.884994,1153.912918,1217.164253,1219.665062
"AT000000","COCO2","UVAP","WATR",1000.798527,1007.839949,990.331769,970.66382,970.198766,984.889592,1048.134348,1059.814358,1102.940754,1149.394881,1102.805382,1015.688588,995.021357,968.563028,945.163949,939.489429,977.258203,994.577043,967.3455,991.586266,1017.038707,1000,1025.50541,1124.235753,1230.477329,1181.98209,1190.791631
"BG000000","COCO1","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,
"BG000000","COCO1","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","PIGF","IPIG",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","SCOW","ICOW",,,,,,275.726565,274.299352,274.22712,274.483578,274.781181,274.998672,275.105954,275.062416,274.745735,274.080252,273.000612,271.597788,270.506645,271.35807,271.864156,270.402293,263.723349,248.383972,226.524578,204.754643,181.048041,180.530801
"BG000000","COCO1","SHGF","ILAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO1","SHGM","ILAM",,,,,,523.08825,520.43871,521.384527,520.028199,515.73747,507.705254,501.829458,492.48137,493.628446,492.434007,493.459586,497.38395,505.594131,516.082612,522.017577,512.235005,456.26239,348.568504,178.540528,345.798514,307.37753,297.923021
"BG000000","COCO1","SOWS","IPIG",,,,,,427.38407,435.523782,443.220451,450.796932,458.920124,469.487263,487.663009,513.125185,548.447215,580.373541,584.161167,541.609511,433.96712,397.576354,586.907945,600.432076,588.491111,585.416557,574.834034,562.313065,532.084003,499.574397
"BG000000","COCO1","UVAB","EFUL",,,,,,,,,,,,402.926574,429.581748,439.876073,415.611053,458.194792,617.134399,639.914831,611.070845,634.427697,685.174378,795,858.1,944.4,1159.3,916.1,948.681213
"BG000000","COCO1","UVAB","EGAS",,,,,,,,,,,,495.1,394.1,575.3,573.3,432.8,489.9,513.3,559.2,601.866844,686.773211,778.3,846.9,923,1145.3,907.1,951.178733
"BG000000","COCO1","UVAB","ELEC",,,,,,801.210055,790.632052,765.968253,937.791451,756.018038,760.8582,759.679955,792.205716,814.698995,803.77479,796.683706,798.067258,813.507455,807.021146,808.853119,911.955737,1000,1002.087683,1049.364896,1179.292929,1238.044633,1120.328826
"BG000000","COCO1","UVAB","ELUB",,,,,,744.616158,744.113353,739.219946,743.390929,722.233845,715.316938,742.784634,761.76688,763.193766,779.86315,749.062793,848.748583,962.764479,907.894737,914.285714,951.612903,1000,1054.347826,1102.362205,1246.428571,1303.797468,1299.564037
"BG000000","COCO1","UVAB","INPO",,,,,,860.878205,866.789751,869.520619,866.994037,857.223214,887.457999,893.746098,896.522762,911.827119,788.470255,789.473684,858.222654,973.492439,918.45171,920.357093,964.278793,1000,1032.992863,1104.315767,1232.357644,1190.598048,1350.185739
"BG000000","COCO1","UVAB","IPHA",,,,,,729.588445,716.443053,733.398771,741.644732,747.739394,747.202915,765.163596,788.673866,808.757881,818.951256,824.731622,857.237727,870.04903,868.027766,869.790608,893.940974,1000,994.952626,1018.872549,1079.967471,1143.657496,1139.108524
"BG000000","COCO1","UVAB","PLAP",,,,,,889.442647,895.402652,917.115005,929.477006,964.481029,972.588793,970.825269,990.459707,1008.938894,998.105641,1007.314447,1013.341503,901.365987,1045.382,1047.643979,1076.678618,1000,1013.981481,1007.908977,1005.926553,1016.000921,1010.919338
"BG000000","COCO1","UVAB","REPB",,,,,,735.529256,732.846111,758.808474,637.202558,804.451617,819.111401,845.573919,845.601353,835.117368,832.375312,818.441868,850.005395,881.100975,918.419923,920.413561,964.390963,1000,1030.048077,1111.33784,1224.682725,1303.17941,1306.986827
"BG000000","COCO1","UVAB","REPM",,,,,,758.664305,759.87007,771.329301,790.878409,810.943182,831.052673,860.429175,875.304013,877.320172,788.493114,757.352652,858.146359,973.397951,918.433143,920.379771,964.277343,1000,1030.010592,1244.255427,1411.043537,1487.23925,1507.932191
"BG000000","COCO1","UVAB","SEED",,,,,,884.958526,895.570913,931.004631,919.049623,887.312443,928.894208,950.710899,978.036386,929.338666,928.78452,961.890618,953.478038,981.998971,1124.660326,1127.003699,1068.478261,1000,1000.942951,991.944764,1087.235207,1156.851255,1182.22633
"BG000000","COCO1","UVAB","SERI",,,,,,753.379088,755.248614,768.059271,783.720271,798.742067,806.809307,829.232597,847.862985,852.38741,743.643226,756.188263,843.976608,895.562321,889.765207,908.53165,944.568576,1000,1056.981787,1129.926788,1260.993413,1350.504681,1381.606417
"BG000000","COCO1","UVAB","WATR",,,,,,845.162476,832.261022,855.029649,857.631398,841.916732,819.949958,827.830057,844.151937,845.418459,480.184555,464.185692,525.138679,591.608928,928.526312,932.168479,914.892579,1000,1034.66146,1143.836292,1304.77715,1429.789062,1428.751068
"BG000000","COCO1","UVAG","ELEC",,,,,,801.210055,790.632052,765.968253,937.791451,756.018038,760.8582,759.679955,792.205716,814.698995,803.77479,796.683706,798.067258,813.507455,807.021146,808.853119,911.955737,1000,1002.087683,1049.364896,1179.292929,1238.044633,1120.328826
"BG000000","COCO1","UVAG","ELUB",,,,,,744.616158,744.113353,739.219946,743.390929,722.233845,715.316938,742.784634,761.76688,763.193766,779.86315,749.062793,848.748583,962.764479,907.894737,914.285714,951.612903,1000,1054.347826,1102.362205,1246.428571,1303.797468,1299.564037
"BG000000","COCO1","UVAG","INPO",,,,,,860.878205,866.789751,869.520619,866.994037,857.223214,887.457999,893.746098,896.522762,911.827119,788.470255,789.473684,858.222654,973.492439,918.45171,920.357093,964.278793,1000,1032.992863,1104.315767,1232.357644,1190.598048,1350.185739
"BG000000","COCO1","UVAG","IPHA",,,,,,729.588445,716.443053,733.398771,741.644732,747.739394,747.202915,765.163596,788.673866,808.757881,818.951256,824.731622,857.237727,870.04903,868.027766,869.790608,893.940974,1000,994.952626,1018.872549,1079.967471,1143.657496,1139.108524
"BG000000","COCO1","UVAG","PLAP",,,,,,889.442647,895.402652,917.115005,929.477006,964.481029,972.588793,970.825269,990.459707,1008.938894,998.105641,1007.314447,1013.341503,901.365987,1045.382,1047.643979,1076.678618,1000,1013.981481,1007.908977,1005.926553,1016.000921,1010.919338
"BG000000","COCO1","UVAG","REPB",,,,,,735.529256,732.846111,758.808474,637.202558,804.451617,819.111401,845.573919,845.601353,835.117368,832.375312,818.441868,850.005395,881.100975,918.419923,920.413561,964.390963,1000,1030.048077,1111.33784,1224.682725,1303.17941,1306.986827
"BG000000","COCO1","UVAG","REPM",,,,,,758.664305,759.87007,771.329301,790.878409,810.943182,831.052673,860.429175,875.304013,877.320172,788.493114,757.352652,858.146359,973.397951,918.433143,920.379771,964.277343,1000,1030.010592,1244.255427,1411.043537,1487.23925,1507.932191
"BG000000","COCO1","UVAG","SEED",,,,,,884.958526,895.570913,931.004631,919.049623,887.312443,928.894208,950.710899,978.036386,929.338666,928.78452,961.890618,953.478038,981.998971,1124.660326,1127.003699,1068.478261,1000,1000.942951,991.944764,1087.235207,1156.851255,1182.22633
"BG000000","COCO1","UVAG","SERI",,,,,,753.379088,755.248614,768.059271,783.720271,798.742067,806.809307,829.232597,847.862985,852.38741,743.643226,756.188263,843.976608,895.562321,889.765207,908.53165,944.568576,1000,1056.981787,1129.926788,1260.993413,1350.504681,1381.606417
"BG000000","COCO1","UVAG","WATR",,,,,,845.162476,832.261022,855.029649,857.631398,841.916732,819.949958,827.830057,844.151937,845.418459,480.184555,464.185692,525.138679,591.608928,928.526312,932.168479,914.892579,1000,1034.66146,1143.836292,1304.77715,1429.789062,1428.751068
"BG000000","COCO1","UVAP","EFUL",,,,,,257.736958,261.228842,294.71208,296.397245,354.078927,348.666423,402.926574,429.581748,439.876073,415.611053,458.194792,617.134399,639.914831,611.070845,634.427697,685.174378,795,858.1,944.4,1159.3,916.1,948.681213
"BG000000","COCO1","UVAP","EGAS",,,,,,374.683796,416.194341,430.184191,414.75261,448.051604,429.67403,495.1,394.1,575.3,573.3,432.8,489.9,513.3,559.2,601.866844,686.773211,778.3,846.9,923,1145.3,907.1,951.178733
"BG000000","COCO1","UVAP","ELEC",,,,,,801.210055,790.632052,765.968253,937.791451,756.018038,760.8582,759.679955,792.205716,814.698995,803.77479,796.683706,798.067258,813.507455,807.021146,808.853119,911.955737,1000,1002.087683,1049.364896,1179.292929,1238.044633,1120.328826
"BG000000","COCO1","UVAP","ELUB",,,,,,744.616158,744.113353,739.219946,743.390929,722.233845,715.316938,742.784634,761.76688,763.193766,779.86315,749.062793,848.748583,962.764479,907.894737,914.285714,951.612903,1000,1054.347826,1102.362205,1246.428571,1303.797468,1299.564037
"BG000000","COCO1","UVAP","FENE",,,,,,,,,,,,,,,,,,,,,,83.8,84.2,149.4,165.8,97.9,
"BG000000","COCO1","UVAP","FPRO",,,,,,,,,,,,,,,,,,,,,,766,1033,1069.3,914.2,966.8,
"BG000000","COCO1","UVAP","ICAF",,,,,,138.631751,112.115231,96.284759,103.556581,112.159521,116.618052,110.216906,86.444309,93.874603,106.268893,94.263558,100.532875,91.659017,79.5261,95.185035,90.762996,90.657964,,88.727836,87.818184,88.341829,88.632823
"BG000000","COCO1","UVAP","INPO",,,,,,860.878205,866.789751,869.520619,866.994037,857.223214,887.457999,893.746098,896.522762,911.827119,788.470255,789.473684,858.222654,973.492439,918.45171,920.357093,964.278793,1000,1032.992863,1104.315767,1232.357644,1190.598048,1350.185739
"BG000000","COCO1","UVAP","IPHA",,,,,,729.588445,716.443053,733.398771,741.644732,747.739394,747.202915,765.163596,788.673866,808.757881,818.951256,824.731622,857.237727,870.04903,868.027766,869.790608,893.940974,1000,994.952626,1018.872549,1079.967471,1143.657496,1139.108524
"BG000000","COCO1","UVAP","NITF",,,,,,,,,,,,,,,,,,,,,,474,510.2,591,763.4,858.2,
"BG000000","COCO1","UVAP","PHOF",,,,,,,,,,,,,,,,,,,,,,1511.7,951.8,1101,1032.9,1829.8,
"BG000000","COCO1","UVAP","PLAP",,,,,,889.442647,895.402652,917.115005,929.477006,964.481029,972.588793,970.825269,990.459707,1008.938894,998.105641,1007.314447,1013.341503,901.365987,1045.382,1047.643979,1076.678618,1000,1013.981481,1007.908977,1005.926553,1016.000921,1010.919338
"BG000000","COCO1","UVAP","POTF",,,,,,,,,,,,,,,,,,,,,,482.3,499.4,499.4,715.8,715.8,
"BG000000","COCO1","UVAP","REPB",,,,,,735.529256,732.846111,758.808474,637.202558,804.451617,819.111401,845.573919,845.601353,835.117368,832.375312,818.441868,850.005395,881.100975,918.419923,920.413561,964.390963,1000,1030.048077,1111.33784,1224.682725,1303.17941,1306.986827
"BG000000","COCO1","UVAP","REPM",,,,,,758.664305,759.87007,771.329301,790.878409,810.943182,831.052673,860.429175,875.304013,877.320172,788.493114,757.352652,858.146359,973.397951,918.433143,920.379771,964.277343,1000,1030.010592,1244.255427,1411.043537,1487.23925,1507.932191
"BG000000","COCO1","UVAP","SEED",,,,,,884.958526,895.570913,931.004631,919.049623,887.312443,928.894208,950.710899,978.036386,929.338666,928.78452,961.890618,953.478038,981.998971,1124.660326,1127.003699,1068.478261,1000,1000.942951,991.944764,1087.235207,1156.851255,1182.22633
"BG000000","COCO1","UVAP","SERI",,,,,,753.379088,755.248614,768.059271,783.720271,798.742067,806.809307,829.232597,847.862985,852.38741,743.643226,756.188263,843.976608,895.562321,889.765207,908.53165,944.568576,1000,1056.981787,1129.926788,1260.993413,1350.504681,1381.606417
"BG000000","COCO1","UVAP","WATR",,,,,,845.162476,832.261022,855.029649,857.631398,841.916732,819.949958,827.830057,844.151937,845.418459,480.184555,464.185692,525.138679,591.608928,928.526312,932.168479,914.892579,1000,1034.66146,1143.836292,1304.77715,1429.789062,1428.751068
"BG000000","COCO2","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,
"BG000000","COCO2","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","PIGF","IPIG",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","SCOW","ICOW",,,,,,275.726565,274.299352,274.22712,274.483578,274.781181,274.998672,275.105954,275.062416,274.745735,274.080252,273.000612,271.597788,270.506645,271.35807,271.864156,270.402293,263.723349,248.383972,226.524578,204.754643,181.048041,180.530801
"BG000000","COCO2","SHGF","ILAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"BG000000","COCO2","SHGM","ILAM",,,,,,523.08825,520.43871,521.384527,520.028199,515.73747,507.705254,501.829458,492.48137,493.628446,492.434007,493.459586,497.38395,505.594131,516.082612,522.017577,512.235005,456.26239,348.568504,178.540528,345.798514,307.37753,297.923021
"BG000000","COCO2","SOWS","IPIG",,,,,,427.38407,435.523782,443.220451,450.796932,458.920124,469.487263,487.663009,513.125185,548.447215,580.373541,584.161167,541.609511,433.96712,397.576354,586.907945,600.432076,588.491111,585.416557,574.834034,562.313065,532.084003,499.574397
"BG000000","COCO2","UVAB","EFUL",,,,,,,,,,,,402.926574,429.581748,439.876073,415.611053,458.194792,617.134399,639.914831,611.070845,634.427697,685.174378,795,858.1,944.4,1159.3,916.1,948.681213
"BG000000","COCO2","UVAB","EGAS",,,,,,,,,,,,495.1,394.1,575.3,573.3,432.8,489.9,513.3,559.2,601.866844,686.773211,778.3,846.9,923,1145.3,907.1,951.178733
"BG000000","COCO2","UVAB","ELEC",,,,,,801.210055,790.632052,765.968253,937.791451,756.018038,760.8582,759.679955,792.205716,814.698995,803.77479,796.683706,798.067258,813.507455,807.021146,808.853119,911.955737,1000,1002.087683,1049.364896,1179.292929,1238.044633,1120.328826
"BG000000","COCO2","UVAB","ELUB",,,,,,744.616158,744.113353,739.219946,743.390929,722.233845,715.316938,742.784634,761.76688,763.193766,779.86315,749.062793,848.748583,962.764479,907.894737,914.285714,951.612903,1000,1054.347826,1102.362205,1246.428571,1303.797468,1299.564037
"BG000000","COCO2","UVAB","INPO",,,,,,860.878205,866.789751,869.520619,866.994037,857.223214,887.457999,893.746098,896.522762,911.827119,788.470255,789.473684,858.222654,973.492439,918.45171,920.357093,964.278793,1000,1032.992863,1104.315767,1232.357644,1190.598048,1350.185739
"BG000000","COCO2","UVAB","IPHA",,,,,,729.588445,716.443053,733.398771,741.644732,747.739394,747.202915,765.163596,788.673866,808.757881,818.951256,824.731622,857.237727,870.04903,868.027766,869.790608,893.940974,1000,994.952626,1018.872549,1079.967471,1143.657496,1139.108524
"BG000000","COCO2","UVAB","PLAP",,,,,,889.442647,895.402652,917.115005,929.477006,964.481029,972.588793,970.825269,990.459707,1008.938894,998.105641,1007.314447,1013.341503,901.365987,1045.382,1047.643979,1076.678618,1000,1013.981481,1007.908977,1005.926553,1016.000921,1010.919338
"BG000000","COCO2","UVAB","REPB",,,,,,735.529256,732.846111,758.808474,637.202558,804.451617,819.111401,845.573919,845.601353,835.117368,832.375312,818.441868,850.005395,881.100975,918.419923,920.413561,964.390963,1000,1030.048077,1111.33784,1224.682725,1303.17941,1306.986827
"BG000000","COCO2","UVAB","REPM",,,,,,758.664305,759.87007,771.329301,790.878409,810.943182,831.052673,860.429175,875.304013,877.320172,788.493114,757.352652,858.146359,973.397951,918.433143,920.379771,964.277343,1000,1030.010592,1244.255427,1411.043537,1487.23925,1507.932191
"BG000000","COCO2","UVAB","SEED",,,,,,884.958526,895.570913,931.004631,919.049623,887.312443,928.894208,950.710899,978.036386,929.338666,928.78452,961.890618,953.478038,981.998971,1124.660326,1127.003699,1068.478261,1000,1000.942951,991.944764,1087.235207,1156.851255,1182.22633
"BG000000","COCO2","UVAB","SERI",,,,,,753.379088,755.248614,768.059271,783.720271,798.742067,806.809307,829.232597,847.862985,852.38741,743.643226,756.188263,843.976608,895.562321,889.765207,908.53165,944.568576,1000,1056.981787,1129.926788,1260.993413,1350.504681,1381.606417
"BG000000","COCO2","UVAB","WATR",,,,,,845.162476,832.261022,855.029649,857.631398,841.916732,819.949958,827.830057,844.151937,845.418459,480.184555,464.185692,525.138679,591.608928,928.526312,932.168479,914.892579,1000,1034.66146,1143.836292,1304.77715,1429.789062,1428.751068
"BG000000","COCO2","UVAG","ELEC",,,,,,801.210055,790.632052,765.968253,937.791451,756.018038,760.8582,759.679955,792.205716,814.698995,803.77479,796.683706,798.067258,813.507455,807.021146,808.853119,911.955737,1000,1002.087683,1049.364896,1179.292929,1238.044633,1120.328826
"BG000000","COCO2","UVAG","ELUB",,,,,,744.616158,744.113353,739.219946,743.390929,722.233845,715.316938,742.784634,761.76688,763.193766,779.86315,749.062793,848.748583,962.764479,907.894737,914.285714,951.612903,1000,1054.347826,1102.362205,1246.428571,1303.797468,1299.564037
"BG000000","COCO2","UVAG","INPO",,,,,,860.878205,866.789751,869.520619,866.994037,857.223214,887.457999,893.746098,896.522762,911.827119,788.470255,789.473684,858.222654,973.492439,918.45171,920.357093,964.278793,1000,1032.992863,1104.315767,1232.357644,1190.598048,1350.185739
"BG000000","COCO2","UVAG","IPHA",,,,,,729.588445,716.443053,733.398771,741.644732,747.739394,747.202915,765.163596,788.673866,808.757881,818.951256,824.731622,857.237727,870.04903,868.027766,869.790608,893.940974,1000,994.952626,1018.872549,1079.967471,1143.657496,1139.108524
