"Country","dim2","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009"
"PL000000","OFAR","ELUB",,,,,,,,,,,,,,,6.707765,6.224096,0.000391,5.431034,0.000631,8.484402,9.423413,8.170186,5.587088,7.587004,3.486682,6.944667
"PL000000","OFAR","INPO",,,,,,,,,,,,,,,24.945746,21.968673,15.884405,14.655693,16.389165,16.088467,22.232546,18.913901,13.328602,15.121518,15.376247,12.970575
"PL000000","OFAR","NITF",,,,,,101.418869,95.240904,81.505214,83.903382,87.582729,92.857082,92.404465,92.359233,95.602956,96.424353,96.361774,94.343581,94.736197,96.62612,94.762214,95.259577,93.488797,95.064597,94.465608,95.079405,95.827308
"PL000000","OFAR","PHOF",,,,,,41.639399,35.125479,33.531481,33.191017,33.465206,33.810928,34.066025,34.399705,34.430482,34.55305,34.569235,34.49198,34.683197,35.178237,35.127645,35.619288,35.714915,35.931669,36.038001,35.700652,27.704652
"PL000000","OFAR","PLAP",,,,,,,,,,,,,,,1.609497,1.52419,1.149895,1.247997,1.532502,4.314283,8.977694,14.811309,11.601688,14.429406,19.960812,24.447342
"PL000000","OFAR","POTF",,,,,,79.391507,74.59297,73.492773,71.256472,70.902171,72.595696,73.555922,73.214937,73.887164,73.712472,72.880217,71.89817,73.985771,75.266917,72.633661,75.582618,75.638185,76.805172,77.242068,76.559604,59.367112
"PL000000","OFAR","REPB",,,,,,,,,,,,,,,21.107995,21.081165,16.929398,17.69215,18.265372,19.461788,23.741066,21.879656,14.224995,17.102367,18.000882,19.854711
"PL000000","OFAR","REPM",,,,,,,,,,,,,,,32.354997,31.909733,25.947981,26.440606,26.605419,28.086888,36.708601,29.584014,16.051463,24.97075,26.771968,29.481089
"PL000000","OFAR","SEED",,,,,,,,,,,,,,,8.107375,7.766955,6.311428,6.527501,6.367405,6.360249,9.481497,9.686891,7.083425,8.00947,7.473886,8.100357
"PL000000","OFRU","EFUL",,,,,,,,,,,,,,,569.507929,501.933373,561.616953,519.082009,597.479943,531.010492,258.356193,441.956405,465.930441,500.261862,435.395614,434.260201
"PL000000","OFRU","EGAS",,,,,,,,,,,,,,,97.388987,81.723804,5.232056,5.233118,5.222109,5.223825,10.922007,5.226107,5.226613,5.228515,5.228548,5.230941
"PL000000","OFRU","ELEC",,,,,,,,,,,,,,,9.770757,9.179813,9.488417,9.843047,9.827902,9.686892,8.588012,8.192541,6.52787,6.759573,6.92964,0.020925
"PL000000","OFRU","ELUB",,,,,,,,,,,,,,,12.708626,13.606069,0.000908,14.630589,0.001023,11.146598,12.380225,17.471473,17.786994,18.722303,16.70253,15.488522
"PL000000","OFRU","INPO",,,,,,,,,,,,,,,229.793014,187.760436,139.302312,117.634995,139.110515,139.224069,105.29116,101.339245,92.507727,99.413608,114.318649,80.043049
"PL000000","OFRU","NITF",,,,,,21.955837,21.228062,18.072921,18.607202,19.254307,20.907821,21.365982,21.802601,21.579272,21.258831,21.502955,21.454902,21.445076,22.010073,21.759747,21.286222,22.223626,22.121763,22.453806,22.365341,15
"PL000000","OFRU","PHOF",,,,,,24.170066,21.354153,20.53513,20.2707,20.456414,20.668849,20.832235,20.952046,20.923256,21.011693,20.932913,20.806933,20.907717,21.218449,21.108115,21.127712,21.315192,21.278296,21.323497,21.225232,15
"PL000000","OFRU","PLAP",,,,,,,,,,,,,,,134.08444,119.746944,126.666431,113.16645,142.447547,162.317171,83.75478,90.968101,80.730061,91.134389,140.516372,177.310247
"PL000000","OFRU","POTF",,,,,,22.922026,23.053155,22.717253,22.41632,22.301085,22.382892,22.559371,22.740412,22.783675,22.895053,22.187812,21.654622,22.044166,22.96814,22.171438,21.896009,21.989282,22.724949,22.488195,22.553544,15
"PL000000","OFRU","REPB",,,,,,,,,,,,,,,189.53938,186.888054,158.823927,153.719244,174.076629,184.840379,112.629077,122.696864,106.823081,119.206391,139.231337,128.356302
"PL000000","OFRU","REPM",,,,,,,,,,,,,,,319.389706,308.865864,278.290438,274.292986,304.992208,313.507643,178.490587,183.104243,144.222885,198.870681,232.925482,210.052971
"PL000000","OFRU","SEED",,,,,,,,,,,,,,,60.657249,57.153006,46.977999,43.16137,46.810719,47.875481,41.809627,47.420263,42.638484,47.139407,43.874949,42.523482
"PL000000","OVEG","EFUL",,,,,,,,,,,,,,,146.292445,108.766656,447.409469,454.625423,475.346921,482.717065,1.750073,12.030873,21.238798,291.492302,254.582017,432.9197
"PL000000","OVEG","EGAS",,,,,,,,,,,,,,,3360.455218,3000.775682,2751.660261,3841.574899,4377.848409,4021.310212,4042.081141,4262.413465,3256.518215,3260.388477,2921.223438,3395.914635
"PL000000","OVEG","ELEC",,,,,,,,,,,,,,,3.01352,2.796672,3.598207,3.687111,3.169737,3.60978,2.288886,2.514097,2.863671,2.439199,2.087956,0.010463
"PL000000","OVEG","ELUB",,,,,,,,,,,,,,,5.416371,5.699364,0.000454,7.315538,0.000512,5.573462,6.190292,10.168143,13.838015,12.627032,9.369911,9.639817
"PL000000","OVEG","INPO",,,,,,,,,,,,,,,286.64585,252.905648,313.665337,319.205099,397.669861,385.781851,228.699679,334.775029,462.295153,426.250868,421.386739,336.652766
"PL000000","OVEG","NITF",,,,,,113.684501,107.440496,91.738827,95.088298,98.212998,106.724521,110.020166,113.352387,113.399332,113.360546,112.027349,112.207428,112.108858,114.31579,114.127867,116.82593,115.744523,118.243326,117.622081,119.967351,94.600167
"PL000000","OVEG","PHOF",,,,,,49.880373,41.689358,39.787331,39.464621,39.828055,40.272774,40.602746,41.038873,41.072183,41.174296,41.164693,41.050487,41.2351,41.809477,41.758228,42.448313,42.446028,42.752406,42.848341,42.409514,33.110059
"PL000000","OVEG","PLAP",,,,,,,,,,,,,,,157.77232,134.817539,201.605714,207.785262,277.811122,508.295235,173.893247,313.656965,468.041697,411.137293,548.092048,963.241787
"PL000000","OVEG","POTF",,,,,,39.628628,38.357094,37.849529,37.024776,36.891262,37.509918,37.982929,38.045923,38.306972,38.355288,37.606541,36.942565,37.863143,38.944587,37.620786,38.372917,38.46389,39.361502,39.344161,39.232396,28.38005
"PL000000","OVEG","REPB",,,,,,,,,,,,,,,241.13549,242.743384,371.523347,439.117997,528.238046,548.18913,235.310551,420.926954,603.268514,543.729646,522.814827,568.149931
"PL000000","OVEG","REPM",,,,,,,,,,,,,,,377.931551,367.70727,694.2489,860.845048,998.68283,1022.904049,309.671007,673.244275,1002.79115,1018.110368,920.21975,1020.813092
"PL000000","OVEG","SEED",,,,,,,,,,,,,,,84.938911,83.812837,99.609198,105.487675,126.665546,124.481086,99.029456,151.449345,201.59333,197.73746,156.378995,171.870133
"PL000000","PIGF","ELEC",,,,,,,,,,,,,,,0.065636,0.077023,0.031409,0.031413,0.05929,0.095783,0.106968,0.432755,1.027444,1.109539,1.192402,1.325201
"PL000000","PIGF","INPO",,,,,,,,,,,,,,,0.02149,0.021523,0.006554,0.005256,0.007185,0.008054,0.017629,0.013181,0.030626,0.012173,0.008607,0.026017
"PL000000","PIGF","IPHA",,,,,,,,,,,,,,,1.252955,1.34314,1.429903,1.462412,1.392251,1.301968,1.407918,1.073984,1.072967,1.211339,1.21483,1.537768
"PL000000","PIGF","REPB",,,,,,,,,,,,,,,0.030892,0.040293,0.015241,0.013669,0.021284,0.028996,0.036627,0.097442,0.248769,0.092144,0.015095,0.07968
"PL000000","PIGF","REPM",,,,,,,,,,,,,,,0.047587,0.06178,0.025045,0.023119,0.034582,0.051834,0.056088,0.198035,0.502425,0.024057,0.023225,0.092203
"PL000000","POTA","EFUL",,,,,,,,,,,,,,,159.753083,118.590343,145.699369,130.942541,183.801152,214.561709,213.061502,255.988552,346.543763,354.555484,268.886701,345.252779
"PL000000","POTA","ELEC",,,,,,,,,,,,,,,11.227471,10.497444,10.150062,10.472447,8.277249,8.360604,7.480367,5.493141,4.11025,3.860854,3.808701,0.010463
"PL000000","POTA","ELUB",,,,,,,,,,,,,,,8.352497,8.711542,0.000725,11.484379,0.000859,9.677695,10.748758,13.109235,13.591146,14.580461,11.839711,12.664458
"PL000000","POTA","INPO",,,,,,,,,,,,,,,61.74439,50.99245,49.086211,36.845558,56.341279,50.502403,66.651481,55.002482,63.429927,62.372358,67.170845,55.778807
"PL000000","POTA","NITF",,,,,,105.910741,99.922942,85.121446,88.03501,90.725998,98.309201,100.903979,103.794828,103.644002,103.332688,102.055375,102.093648,101.74334,103.681012,103.290852,105.711115,104.829478,106.802236,106.194697,107.676127,84.646332
"PL000000","POTA","PHOF",,,,,,52.884261,43.971385,41.852707,41.436957,41.723516,42.07195,42.242518,42.643268,42.610277,42.613913,42.559701,42.396151,42.478114,43.030579,42.900536,43.659139,43.628343,43.862016,43.917831,43.240053,33.858533
"PL000000","POTA","PLAP",,,,,,,,,,,,,,,105.315063,96.182399,130.84787,108.664952,150.956167,52.958142,56.213314,49.571782,55.143326,58.902408,84.970039,116.917226
"PL000000","POTA","POTF",,,,,,199.003689,183.679126,180.83673,174.392839,173.346213,178.079663,180.055747,178.356365,179.912824,178.547098,176.919814,174.535811,179.384139,181.198795,174.374926,183.868878,183.52644,185.028338,186.447916,183.318432,145.107998
"PL000000","POTA","REPB",,,,,,,,,,,,,,,52.531876,48.372122,52.010623,43.967554,63.056302,61.920692,71.312825,64.53452,71.00258,72.905049,80.018054,87.897642
"PL000000","POTA","REPM",,,,,,,,,,,,,,,78.836002,71.048207,78.613367,63.789361,92.230801,91.629574,111.670709,90.10595,89.681843,115.080908,125.83227,139.00843
"PL000000","POTA","SEED",,,,,,,,,,,,,,,20.820617,18.495472,19.392671,16.440328,21.775898,19.51769,28.06424,27.443787,30.72285,31.414726,29.233595,31.497536
"PL000000","POUF","EGAS",,,,,,,,,,,,,,,1.092783,1.093734,0.523206,0.523312,0.522211,0.522383,1.092201,1.481489,5.271624,0.522852,0.522855,1.673706
"PL000000","POUF","ELEC",,,,,,,,,,,,,,,5.469668,5.694003,2.617389,2.617722,4.874842,7.915775,8.616125,48.080507,108.718531,117.797682,76.13218,306.878011
"PL000000","POUF","INPO",,,,,,,,,,,,,,,0.836824,0.68249,0.232888,0.205171,0.226587,0.219604,0.512086,0.472302,1.463148,0.49365,0.390385,1.624622
"PL000000","POUF","IPHA",,,,,,,,,,,,,,,31.701385,32.331699,32.97907,30.90028,30.629586,27.904958,30.099382,35.863127,33.642641,29.39185,27.333862,36.201375
"PL000000","POUF","REPB",,,,,,,,,,,,,,,1.202971,1.277659,0.541569,0.533598,0.876913,1.440941,1.063914,6.525893,10.865117,6.730052,0.995727,10.642896
"PL000000","POUF","REPM",,,,,,,,,,,,,,,1.853066,1.958991,0.889971,0.902503,1.444568,2.670988,1.629219,14.216604,22.568524,0.824404,0.848398,3.897258
"PL000000","PULS","EFUL",,,,,,,,,,,,,,,178.943852,160.44132,168.578176,135.859913,177.213568,144.770251,121.83593,122.405224,120.052789,118.986132,75.569948,107.49602
"PL000000","PULS","ELEC",,,,,,,,,,,,,,,2.242889,2.250485,2.128034,2.367444,2.017063,2.094143,1.985107,1.897359,1.570761,1.70088,1.540354,0.010463
"PL000000","PULS","ELUB",,,,,,,,,,,,,,,5.637558,6.098706,0.000454,7.315143,0.000509,5.508507,6.11815,7.75155,7.682834,7.974922,6.818406,6.779659
"PL000000","PULS","INPO",,,,,,,,,,,,,,,44.015057,31.761391,23.375448,18.045292,19.19437,14.616096,22.450779,16.547222,14.405008,19.561135,19.454416,15.705867
"PL000000","PULS","NITF",,,,,,26.413092,25.395809,21.59892,22.226849,22.952128,24.888564,25.604913,26.333172,25.953689,25.643196,25.934563,25.768519,25.464789,25.94122,25.422473,25.004764,25.610396,25.273273,25.230423,25.393182,70.524924
"PL000000","PULS","PHOF",,,,,,34.648236,29.600599,28.279676,27.927625,28.154883,28.43472,28.83641,29.166898,28.922923,28.961922,29.023156,28.734167,28.511298,28.707314,28.28084,28.427028,28.238046,27.914821,27.562781,27.544419,20.641441
"PL000000","PULS","PLAP",,,,,,,,,,,,,,,2.617557,2.349037,2.121478,2.108035,2.250979,7.940637,13.948816,21.91076,19.640868,22.143304,28.506766,38.019524
"PL000000","PULS","POTF",,,,,,37.175151,36.044682,35.468367,34.624333,34.392619,34.81844,35.418213,35.646434,35.560558,35.550906,34.945428,34.084045,34.444148,35.199737,33.573673,33.898141,33.587072,33.925975,33.310736,33.458506,24.081681
"PL000000","PULS","REPB",,,,,,,,,,,,,,,39.375433,37.602237,32.758247,26.706615,36.22625,29.987582,35.095519,28.188722,23.864313,25.654985,28.627149,32.002142
"PL000000","PULS","REPM",,,,,,,,,,,,,,,63.025713,59.181412,53.525849,42.327629,58.520192,46.137885,55.334446,39.079675,28.37052,38.713153,42.245717,48.235938
"PL000000","PULS","SEED",,,,,,,,,,,,,,,14.298802,13.080998,11.409559,9.279659,11.651292,9.768887,14.451213,13.13147,11.596016,12.092554,10.745384,11.981861
"PL000000","RAPE","EFUL",,,,,,,,,,,,,,,209.524164,119.699178,156.96067,147.222637,185.633634,137.633982,244.552195,205.19199,220.395326,195.246837,191.037016,251.545291
"PL000000","RAPE","EGAS",,,,,,,,,,,,,,,1.613631,1.42894,0.832336,1.053458,1.003388,0.783205,2.020378,0.794986,0.020906,0.020914,0.022213,0.023113
"PL000000","RAPE","ELEC",,,,,,,,,,,,,,,17.534266,18.910428,16.445109,16.680479,17.755847,17.185672,21.551369,17.851238,13.854213,14.711494,16.233242,0.020925
"PL000000","RAPE","ELUB",,,,,,,,,,,,,,,9.722642,10.025978,0.00085,13.686256,0.000961,10.494659,11.656135,14.312737,14.320905,14.655607,13.247972,13.159391
"PL000000","RAPE","INPO",,,,,,,,,,,,,,,35.692892,26.809538,23.675914,19.510213,26.578164,23.473899,35.761496,25.178189,25.548679,22.966228,29.745089,23.577536
"PL000000","RAPE","NITF",,,,,,147.304539,138.734206,118.232106,122.484795,126.185492,137.03052,140.505569,143.86672,142.967883,144.005247,143.443716,143.613657,144.437752,145.081127,144.780111,148.174369,147.373851,150.908261,149.858575,152.328984,123.852584
"PL000000","RAPE","PHOF",,,,,,100.11388,81.195971,76.984167,76.429281,76.887748,77.655835,77.773944,78.215084,77.742699,78.322118,79.089988,78.889976,79.68144,79.505796,79.406302,81.037808,81.142993,82.086381,82.165845,80.659384,67.555955
"PL000000","RAPE","PLAP",,,,,,,,,,,,,,,22.888164,19.225368,24.690229,22.686851,30.158589,23.543574,32.383197,24.688907,24.111338,23.523195,40.137172,50.203798
"PL000000","RAPE","POTF",,,,,,51.441394,49.060233,48.320986,47.076639,46.802964,47.731361,48.111452,47.77435,47.829091,48.11873,47.730609,46.933245,48.481101,48.960072,47.237978,48.488827,48.857905,49.881016,49.951189,49.485614,37.531086
"PL000000","RAPE","REPB",,,,,,,,,,,,,,,30.239104,25.319681,25.054782,23.255429,29.656538,27.933018,38.395545,29.276362,27.792568,26.137476,35.051123,36.678163
"PL000000","RAPE","REPM",,,,,,,,,,,,,,,46.131586,36.75994,37.771387,33.631696,43.195658,38.982254,60.802256,40.07608,32.8501,38.848286,53.1804,56.502996
"PL000000","RAPE","SEED",,,,,,,,,,,,,,,12.238763,10.244678,9.828438,9.447474,10.755914,9.568713,15.975226,13.913819,14.095431,12.926881,14.656744,14.845313
"PL000000","ROOF","EFUL",,,,,,,,,,,,,,,414.919273,384.146876,337.927959,315.067537,350.42639,353.074295,339.44536,306.053127,225.343645,233.689228,166.264485,234.053428
"PL000000","ROOF","ELEC",,,,,,,,,,,,,,,2.425492,2.506854,2.234198,1.931297,1.609427,1.602345,1.49916,1.359552,1.212947,1.174447,1.165043,0.438274
"PL000000","ROOF","ELUB",,,,,,,,,,,,,,,9.473541,10.232355,0.000677,10.846346,0.000763,8.255954,9.169665,12.919938,12.258795,12.600208,11.347823,10.649325
"PL000000","ROOF","INPO",,,,,,,,,,,,,,,48.145417,42.405344,27.391814,25.742995,17.95815,17.404191,19.75017,17.564858,11.488408,14.187327,11.593028,11.057151
"PL000000","ROOF","NITF",,,,,,137.099301,129.039028,109.828464,113.465771,116.750279,126.380912,129.801775,133.305845,132.993597,132.552119,130.744513,130.731758,130.403333,132.420207,132.115455,135.204405,133.542026,136.310115,135.482372,137.918895,110.9199
"PL000000","ROOF","PHOF",,,,,,85.44501,69.56734,65.931611,65.2652,65.585355,66.040444,66.270257,66.833321,66.693813,66.538163,66.507438,66.248596,66.387633,66.968691,66.868486,68.201148,67.833175,68.390983,68.498599,67.424636,55.45995
"PL000000","ROOF","PLAP",,,,,,,,,,,,,,,3.000275,2.723516,2.254507,2.309033,2.288644,8.833397,17.846292,34.140799,26.405856,31.744679,39.342233,66.903072
"PL000000","ROOF","POTF",,,,,,381.10056,350.043593,344.885481,332.20777,330.309247,340.122789,344.546158,340.518216,343.425219,340.517958,337.727685,333.131696,342.762734,344.677436,331.304006,349.425159,348.017131,350.169202,352.980358,347.558136,280
"PL000000","ROOF","REPB",,,,,,,,,,,,,,,42.376948,45.850204,36.679544,42.112994,39.128796,40.264992,35.472078,36.712112,24.493836,29.060115,24.14835,31.795031
"PL000000","ROOF","REPM",,,,,,,,,,,,,,,70.239886,74.99015,61.41976,70.939384,66.017875,65.968534,58.066723,54.977879,33.426328,46.671721,38.41596,51.057723
"PL000000","ROOF","SEED",,,,,,,,,,,,,,,15.676046,15.97347,13.145704,13.981152,14.482326,14.270804,17.985458,19.321272,14.516347,16.697371,13.566894,16.297578
"PL000000","RYEM","EFUL",,,,,,,,,,,,,,,54.467237,38.974,41.961672,33.251528,48.84367,20.161754,36.107912,41.550051,31.542616,38.02861,37.480552,48.088196
"PL000000","RYEM","EGAS",,,,,,,,,,,,,,,0.043711,0.043749,0.020928,0.020932,0.020888,0.020895,0.043688,0.020904,0.020906,0.020914,0.020914,0.020924
"PL000000","RYEM","ELEC",,,,,,,,,,,,,,,23.646732,23.058963,24.692107,24.622594,25.25258,25.114208,26.190313,20.315995,13.018831,12.494286,13.845426,0.020925
"PL000000","RYEM","ELUB",,,,,,,,,,,,,,,9.219716,9.990383,0.000908,14.629895,0.001023,11.146101,12.379674,13.748971,13.117983,13.849627,12.423608,12.138559
"PL000000","RYEM","INPO",,,,,,,,,,,,,,,10.414219,9.629387,7.398135,6.245128,7.842844,7.070719,12.239374,9.944621,6.432651,7.228624,7.498765,5.758649
"PL000000","RYEM","NITF",,,,,,72.660756,68.006302,57.718167,56.490264,59.883948,64.512595,68.418073,68.834937,68.492149,69.107763,68.082208,65.531937,67.498298,68.591501,66.441144,70.560118,68.340818,67.304851,69.044886,70.469279,55.071235
"PL000000","RYEM","PHOF",,,,,,45.508259,37.68732,35.785574,33.275334,34.60283,34.664848,36.162091,35.629272,35.506788,36.08674,35.81701,34.171161,35.551502,35.88528,34.68866,36.976089,35.777309,34.699436,35.863684,35.744883,27.905974
"PL000000","RYEM","PLAP",,,,,,,,,,,,,,,3.931865,3.731066,3.495051,3.714465,5.000667,6.121552,10.560434,9.066503,5.678632,7.225783,9.765941,9.265682
"PL000000","RYEM","POTF",,,,,,89.878195,81.288145,79.226159,63.492919,69.890273,69.992674,79.033342,73.405787,73.417192,76.597457,74.684103,64.724457,74.667396,75.155667,65.871591,80.261477,72.66633,66.283995,72.990159,74.217691,59.671484
"PL000000","RYEM","REPB",,,,,,,,,,,,,,,9.02047,8.915451,7.547229,7.045562,8.196727,7.903439,12.900417,11.149637,6.487489,7.875083,8.546075,8.536537
"PL000000","RYEM","REPM",,,,,,,,,,,,,,,12.599943,12.224429,10.417943,8.657634,10.432444,9.546087,18.462134,13.948278,6.216773,10.362288,11.530404,11.718383
"PL000000","RYEM","SEED",,,,,,,,,,,,,,,4.140089,3.976313,3.299178,3.359593,3.510626,3.165368,5.727192,5.50436,3.769731,4.185736,4.17329,3.985179
"PL000000","SCOW","ELEC",,,,,,,,,,,,,,,0.32818,0.45419,0.157043,0.157063,0.33549,0.604652,0.974394,6.025148,19.977138,12.153604,7.757417,16.552471
"PL000000","SCOW","INPO",,,,,,,,,,,,,,,0.885681,1.5312,0.361329,0.601121,1.263474,1.242339,0.689053,0.431835,0.81848,0.503908,0.609141,0.783945
"PL000000","SCOW","IPHA",,,,,,,,,,,,,,,2.049694,2.236625,2.393519,2.344079,2.473747,2.536872,2.862776,3.26134,3.298688,3.137726,3.191531,3.783881
"PL000000","SCOW","REPB",,,,,,,,,,,,,,,1.279127,2.418463,0.788924,1.382614,3.384945,3.525923,1.412626,1.071376,2.147966,1.187065,1.414638,2.601792
"PL000000","SCOW","REPM",,,,,,,,,,,,,,,1.243327,2.886737,1.180884,1.883758,5.568141,5.778976,2.127063,1.590162,3.243615,1.839215,2.193217,4.503031
"PL000000","SHGF","ELEC",,,,,,,,,,,,,,,0.021879,0.037902,0.01047,0.010471,0.021095,0.038481,0.069169,0.253049,0.784475,0.769333,0.807823,0.010463
"PL000000","SHGF","INPO",,,,,,,,,,,,,,,0.226128,0.282347,0.1433,0.154171,0.229723,0.327435,0.278162,0.343904,0.301385,0.227346,0.225773,0.268053
"PL000000","SHGF","IPHA",,,,,,,,,,,,,,,0.27929,0.347638,0.289108,0.380019,0.3199,0.489041,0.42112,0.483506,0.42563,0.456689,0.393083,0.355279
"PL000000","SHGF","REPB",,,,,,,,,,,,,,,0.325063,0.478105,0.292097,0.316067,0.597398,0.918702,0.565604,0.82871,0.770335,0.533412,0.525895,0.862182
"PL000000","SHGF","REPM",,,,,,,,,,,,,,,0.411807,0.645065,0.389027,0.32552,0.978257,1.486286,0.837719,1.196448,1.117094,0.821558,0.818022,1.404983
"PL000000","SHGM","ELEC",,,,,,,,,,,,,,,0.043757,0.043906,0.020939,0.020942,0.038947,0.060221,0.061698,0.211149,0.426212,0.381876,0.389439,0.020925
"PL000000","SHGM","INPO",,,,,,,,,,,,,,,0.26644,0.329039,0.188583,0.181019,0.312185,0.336871,0.285065,0.325456,0.289058,0.211384,0.18715,0.223476
"PL000000","SHGM","IPHA",,,,,,,,,,,,,,,0.326565,0.372625,0.368694,0.367792,0.36006,0.378646,0.381033,0.359145,0.292238,0.311434,0.251056,0.264067
"PL000000","SHGM","REPB",,,,,,,,,,,,,,,0.382738,0.546799,0.342527,0.372052,0.811128,0.929831,0.555478,0.77767,0.738387,0.480768,0.428552,0.723852
"PL000000","SHGM","REPM",,,,,,,,,,,,,,,0.445884,0.718495,0.350861,0.38755,1.320932,1.528124,0.778823,1.157334,1.109802,0.726188,0.658039,1.194736
"PL000000","SOWS","EGAS",,,,,,,,,,,,,,,1.092783,1.093734,0.523206,0.523312,0.522211,0.522383,1.092201,1.375106,4.418382,0.522852,0.522855,1.404263
"PL000000","SOWS","ELEC",,,,,,,,,,,,,,,0.065636,0.079625,0.031409,0.031413,0.05974,0.096696,0.110576,0.615209,1.417647,1.646542,1.521611,0.031388
"PL000000","SOWS","INPO",,,,,,,,,,,,,,,0.122674,0.099793,0.033271,0.032156,0.034654,0.034565,0.082242,0.073933,0.216997,0.07443,0.055149,0.200397
"PL000000","SOWS","IPHA",,,,,,,,,,,,,,,4.312935,4.448266,4.50711,4.483926,4.263432,4.099474,4.550348,5.13268,4.951996,4.057066,4.093966,4.31064
"PL000000","SOWS","REPB",,,,,,,,,,,,,,,0.176349,0.186817,0.077371,0.083629,0.126393,0.210647,0.170866,0.983708,1.632608,0.690068,0.090462,0.555707
"PL000000","SOWS","REPM",,,,,,,,,,,,,,,0.271649,0.28644,0.127145,0.141447,0.205128,0.381803,0.261655,2.128809,3.360604,0.119353,0.133498,0.513976
"PL000000","SOYA","EFUL",,,,,,,,,,,,,,,,864.653977,655.885829,529.339286,550.157203,493.143952,574.565843,438.143311,364.066018,231.653693,191.467104,249.93163
"PL000000","SOYA","EGAS",,,,,,,,,,,,,,,,2.113349,2.074678,2.047373,2.051026,2.040991,2.054677,2.042953,2.029742,1.996361,1.996151,2.012296
"PL000000","SOYA","ELEC",,,,,,,,,,,,,,,,2.989834,2.552004,2.471203,2.559034,2.439344,2.497244,2.329634,2.222513,2.154439,2.110006,2.047422
"PL000000","SOYA","ELUB",,,,,,,,,,,,,,,,16.020136,0.000878,14.584813,0.000898,9.151349,10.164044,17.011756,17.100127,15.167639,14.966414,12.768778
"PL000000","SOYA","INPO",,,,,,,,,,,,,,,,41.621529,23.435915,19.098648,16.882494,12.177803,16.892058,9.827753,7.716581,7.096191,7.064771,5.045535
"PL000000","SOYA","NITF",,,,,,115.093816,109.889083,93.303182,96.521753,99.036351,105.702331,108.684416,113.613727,,,104.749821,116.611233,109.978465,113.753806,113.154527,95.228687,85.322314,91.718741,75.24103,70.133736,339.193468
"PL000000","SOYA","PHOF",,,,,,162.404261,131.877533,124.331719,123.344764,123.003591,120.966608,121.399404,125.275185,,,113.967323,129.72844,121.803096,124.701924,124.404904,103.606769,92.550309,98.470265,81.18632,73.145818,93.570612
"PL000000","SOYA","PLAP",,,,,,,,,,,,,,,,101.729144,95.039091,70.579895,88.507212,60.458677,43.084654,35.355941,36.566326,22.689316,32.93386,46.96913
"PL000000","SOYA","POTF",,,,,,217.504257,203.018525,199.187236,192.012419,189.253741,189.817408,192.146412,194.198025,,,175.72942,198.136613,191.05407,195.463664,188.045163,160.642705,143.961625,153.303187,126.885178,114.560668,140.355918
"PL000000","SOYA","REPB",,,,,,,,,,,,,,,,83.6965,59.094301,53.112131,51.014718,37.123402,35.814946,25.16864,20.579671,16.9156,16.764773,16.642768
"PL000000","SOYA","REPM",,,,,,,,,,,,,,,,153.596926,112.788883,102.727226,96.600628,66.247282,61.28712,39.328976,30.915249,27.139272,27.08285,26.528007
"PL000000","SOYA","SEED",,,,,,,,,,,,,,,,38.053864,25.862817,21.935916,23.000682,17.126408,21.18613,17.995691,18.124971,11.913235,11.171963,11.500674
"PL000000","SUGB","EFUL",,,,,,,,,,,,,,,162.431151,152.724605,171.085318,175.619163,241.454857,237.380449,339.195178,338.568505,311.031181,274.304648,205.077732,238.011667
"PL000000","SUGB","ELEC",,,,,,,,,,,,,,,4.223613,3.98324,3.874755,3.775695,4.097864,4.064631,4.227514,3.64749,2.620756,2.372913,2.037168,0.010463
"PL000000","SUGB","ELUB",,,,,,,,,,,,,,,6.621358,7.263821,0.000569,9.198797,0.000636,6.882586,7.644303,11.549294,11.396332,11.319501,9.837466,9.361879
"PL000000","SUGB","INPO",,,,,,,,,,,,,,,84.000303,76.175053,66.066322,58.481211,86.012137,78.873758,120.662013,87.821126,76.690364,67.61527,68.144701,56.047775
"PL000000","SUGB","NITF",,,,,,213.327046,201.092922,171.746521,178.197268,184.041074,200.061932,206.179673,212.713285,213.343596,213.656995,210.878552,211.621207,211.518075,215.636245,215.438161,221.203904,218.065876,223.377957,221.711718,226.325628,182.69287
"PL000000","SUGB","PHOF",,,,,,148.241294,119.39844,113.259187,112.644336,113.589735,114.824336,115.487613,117.015954,117.310787,117.352837,117.656162,117.646232,118.074496,119.531374,119.498031,122.314864,121.568547,122.999854,123.183523,121.10739,101.496039
"PL000000","SUGB","PLAP",,,,,,,,,,,,,,,112.454991,101.805879,130.019085,111.276378,161.222832,90.940124,102.136035,84.348341,72.471761,66.206861,91.475663,129.007492
"PL000000","SUGB","POTF",,,,,,329.245971,303.21001,299.237305,288.939925,287.968374,297.258872,301.632559,299.057685,302.774803,301.117829,299.554112,296.547531,305.979357,308.99431,297.853289,314.44723,314.125632,316.960812,320.085261,315.654063,253.740097
"PL000000","SUGB","REPB",,,,,,,,,,,,,,,70.810345,73.5349,71.849782,72.745659,103.002943,101.736572,132.128884,108.544291,89.755963,80.661766,82.04084,89.436963
"PL000000","SUGB","REPM",,,,,,,,,,,,,,,110.112116,113.006374,114.937036,116.909473,169.059549,164.784589,227.992787,168.312832,124.452909,133.432946,133.285324,145.028718
